time,theta_dot
3300,-0.98746
3301,-0.913879
3302,-0.914381
3303,-0.945725
3304,-0.928304
3305,-0.901815
3306,-0.835977
3307,-0.820455
3308,-0.826167
3309,-0.786233
3310,-0.757218
3311,-0.734172
3312,-0.717611
3313,-0.692119
3314,-0.674023
3315,-0.622737
3316,-0.598643
3317,-0.584449
3318,-0.577707
3319,-0.540624
3320,-0.52028
3321,-0.501509
3322,-0.494646
3323,-0.461198
3324,-0.44251
3325,-0.417904
3326,-0.407328
3327,-0.378303
3328,-0.348301
3329,-0.334068
3330,-0.307932
3331,-0.294755
3332,-0.263741
3333,-0.248038
3334,-0.221276
3335,-0.207928
3336,-0.178744
3337,-0.163891
3338,-0.137571
3339,-0.11065
3340,-0.097176
3341,-0.0685154
3342,-0.0544045
3343,-0.0336422
3344,-0.024292
3345,-0.00306589
3346,0.00724613
3347,0.0264055
3348,0.0482712
3349,0.0611116
3350,0.08853
3351,0.101363
3352,0.123466
3353,0.133753
3354,0.163446
3355,0.193622
3356,0.207683
3357,0.227333
3358,0.236652
3359,0.263037
3360,0.276662
3361,0.29906
3362,0.308032
3363,0.336618
3364,0.35124
3365,0.373989
3366,0.383206
3367,0.408733
3368,0.422827
3369,0.45398
3370,0.481505
3371,0.494514
3372,0.515351
3373,0.525948
3374,0.556615
3375,0.572153
3376,0.583777
3377,0.604377
3378,0.615119
3379,0.673428
3380,0.715181
3381,0.802935
3382,0.831874
3383,0.89528
3384,0.932289
3385,0.951359
3386,1.17103
3387,1.10623
3388,1.21342
3389,1.47259
3390,1.57185
3391,1.56468
3392,1.57932
3393,1.6196
3394,1.66189
3395,1.67912
3396,1.75195
3397,1.77269
3398,1.80007
3399,1.82675
3400,1.91745
3401,1.96721
3402,1.97061
3403,2.02393
3404,2.054
3405,2.03373
3406,2.01678
3407,2.02244
3408,2.08372
3409,2.11245
3410,2.0736
3411,2.04876
3412,2.11121
3413,2.15445
3414,2.14017
3415,2.11975
3416,2.14247
3417,2.18199
3418,2.19675
3419,2.17689
3420,2.1655
3421,2.21083
3422,2.24026
3423,2.22342
3424,2.20688
3425,2.22859
3426,2.24832
3427,2.25358
3428,2.24997
3429,2.24547
3430,2.24705
3431,2.25199
3432,2.25032
3433,2.24725
3434,2.24094
3435,2.24008
3436,2.29376
3437,2.34087
3438,2.22222
3439,2.16159
3440,2.20255
3441,2.24682
3442,2.23983
3443,2.22116
3444,2.20719
3445,2.22555
3446,2.22807
3447,2.21939
3448,2.19993
3449,2.18461
3450,2.18734
3451,2.19035
3452,2.17399
3453,2.15667
3454,2.14982
3455,2.15333
3456,2.15548
3457,2.13024
3458,2.11643
3459,2.11531
3460,2.11728
3461,2.0934
3462,2.07931
3463,2.0696
3464,2.06711
3465,2.04689
3466,2.02536
3467,2.0181
3468,2.00404
3469,1.99709
3470,1.98581
3471,1.96546
3472,1.95581
3473,1.93763
3474,1.92944
3475,1.90784
3476,1.89705
3477,1.87759
3478,1.86881
3479,1.84551
3480,1.83377
3481,1.81064
3482,1.78705
3483,1.7741
3484,1.75223
3485,1.74195
3486,1.71448
3487,1.70068
3488,1.67637
3489,1.66521
3490,1.63844
3491,1.625
3492,1.598
3493,1.58524
3494,1.55933
3495,1.54681
3496,1.51868
3497,1.50495
3498,1.49018
3499,1.46544
3500,1.45264
3501,1.41989
3502,1.38944
3503,1.37465
3504,1.34997
3505,1.33757
3506,1.30092
3507,1.28224
3508,1.25511
3509,1.24307
3510,1.21192
3511,1.1789
3512,1.1616
3513,1.13713
3514,1.12573
3515,1.08884
3516,1.06939
3517,1.03232
3518,1.014
3519,0.965593
3520,0.940711
3521,0.899362
3522,0.860142
3523,0.817409
3524,0.7953
3525,0.755188
3526,0.736249
3527,0.699841
3528,0.681707
3529,0.640947
3530,0.620467
3531,0.600722
3532,0.563899
3533,0.545293
3534,0.501686
3535,0.461449
3536,0.442535
3537,0.405049
3538,0.386059
3539,0.343395
3540,0.322198
3541,0.30249
3542,0.265003
3543,0.245877
3544,0.200412
3545,0.177999
3546,0.14092
3547,0.122941
3548,0.0776981
3549,0.054822
3550,0.0177298
3551,-0.0199746
3552,-0.0627641
3553,-0.105972
3554,-0.145148
3555,-0.163701
3556,-0.211746
3557,-0.236809
3558,-0.276931
3559,-0.29637
3560,-0.317316
3561,-0.360368
3562,-0.381221
3563,-0.418316
3564,-0.45792
3565,-0.4788
3566,-0.523903
3567,-0.546185
3568,-0.58144
3569,-0.598384
3570,-0.642386
3571,-0.665215
3572,-0.703267
3573,-0.721274
3574,-0.762104
3575,-0.783169
3576,-0.825077
3577,-0.84576
3578,-0.884665
3579,-0.924037
3580,-0.943777
3581,-0.964268
3582,-1.00622
3583,-1.02658
3584,-1.06296
3585,-1.08109
3586,-1.12299
3587,-1.14438
3588,-1.18084
3589,-1.19841
3590,-1.2151
3591,-1.23019
3592,-1.26271
3593,-1.29868
3594,-1.31739
3595,-1.33516
3596,-1.36585
3597,-1.38122
3598,-1.44894
3599,-1.45946
3600,-1.45931
3601,-1.46669
3602,-1.49678
3603,-1.53437
3604,-1.57829
3605,-1.6064
3606,-1.6192
3607,-1.66076
3608,-1.69882
3609,-1.71468
3610,-1.75727
3611,-1.78278
3612,-1.82976
3613,-1.8541
3614,-1.87286
3615,-1.89431
3616,-1.9366
3617,-1.95597
3618,-1.96875
3619,-2.00704
3620,-2.04404
3621,-2.08032
3622,-2.09956
3623,-2.16219
3624,-2.21252
3625,-2.23083
3626,-2.27728
3627,-2.29887
3628,-2.33708
3629,-2.35446
3630,-2.37093
3631,-2.40309
3632,-2.41871
3633,-2.44975
3634,-2.46493
3635,-2.4951
3636,-2.50983
3637,-2.54227
3638,-2.5593
3639,-2.57576
3640,-2.62539
3641,-2.64874
3642,-2.6753
3643,-2.69098
3644,-2.73033
3645,-2.76516
3646,-2.77796
3647,-2.80976
3648,-2.82714
3649,-2.84766
3650,-2.85809
3651,-2.88396
3652,-2.89781
3653,-2.91727
3654,-2.92803
3655,-2.95096
3656,-2.96302
3657,-2.97908
3658,-2.98815
3659,-3.01249
3660,-3.02606
3661,-3.03252
3662,-3.0636
3663,-3.07925
3664,-3.08554
3665,-3.09859
3666,-3.10645
3667,-3.12258
3668,-3.13055
3669,-3.13306
3670,-3.1352
3671,-3.14508
3672,-3.15064
3673,-3.15116
3674,-3.15215
3675,-3.15192
3676,-3.15419
3677,-3.14852
3678,-3.14287
3679,-3.13178
3680,-3.12814
3681,-3.12908
3682,-3.1502
3683,-3.14389
3684,-3.11558
3685,-3.08989
3686,-3.11724
3687,-3.13419
3688,-3.12972
3689,-3.05746
3690,-3.02375
3691,-3.08382
3692,-3.11509
3693,-3.10446
3694,-2.92109
3695,-2.9488
3696,-3.12771
3697,-3.23006
3698,-3.19926
3699,-2.88216
3700,-2.74136
3701,-3.14134
3702,-3.4339
3703,-3.09392
3704,-2.78243
3705,-2.72975
3706,-3.19224
3707,-3.46305
3708,-2.90253
3709,-2.31468
3710,-2.16771
3711,-3.35688
3712,-3.99055
3713,-3.01697
3714,-2.27787
3715,-2.20305
3716,-2.53542
3717,-3.6195
3718,-3.94899
3719,-3.27449
3720,-1.4875
3721,-0.978338
3722,-3.43659
3723,-4.06351
3724,-3.46313
3725,-1.23909
3726,-0.489875
3727,-2.80264
3728,-4.07347
3729,-2.64982
3730,-1.16246
3731,-1.90532
3732,-2.55261
3733,-2.85882
3734,-2.73067
3735,-2.16642
3736,-1.90453
3737,-1.71596
3738,-2.35422
3739,-2.89249
3740,-2.88345
3741,-1.56536
3742,-1.20015
3743,-1.44217
3744,-2.85043
3745,-3.33031
3746,-1.44731
3747,-0.392221
3748,-1.86775
3749,-2.95925
3750,-2.95916
3751,-1.13204
3752,-0.266059
3753,-1.609
3754,-2.52528
3755,-2.00837
3756,-1.0591
3757,-1.01937
3758,-1.67061
3759,-2.00716
3760,-1.41812
3761,-0.86391
3762,-1.08907
3763,-1.58403
3764,-1.74728
3765,-1.03739
3766,-0.61542
3767,-0.955444
3768,-1.43084
3769,-1.57763
3770,-1.3094
3771,-0.783855
3772,-0.519748
3773,-0.585642
3774,-1.18697
3775,-1.16416
3776,-0.563013
3777,-0.244713
3778,-0.674624
3779,-0.977967
3780,-0.671597
3781,-0.440854
3782,-0.368218
3783,-0.378026
3784,-0.500892
3785,-0.561735
3786,-0.350356
3787,-0.233368
3788,-0.18338
3789,-0.215134
3790,-0.225706
3791,-0.0800386
3792,0.0301619
3793,0.0553334
3794,-3.38228e-05
3795,0.0468801
3796,0.10873
3797,0.194326
3798,0.26436
3799,0.278853
3800,0.300617
3801,0.320901
3802,0.428116
3803,0.482296
3804,0.492013
3805,0.488506
3806,0.578583
3807,0.636566
3808,0.693812
3809,0.730469
3810,0.751252
3811,0.823824
3812,0.860618
3813,0.882142
3814,0.90038
3815,0.9123
3816,0.999056
3817,1.04662
3818,1.06801
3819,1.08601
3820,1.10609
3821,1.15743
3822,1.21869
3823,1.26718
3824,1.26409
3825,1.25968
3826,1.28504
3827,1.3437
3828,1.45048
3829,1.48804
3830,1.40243
3831,1.38197
3832,1.41512
3833,1.65694
3834,1.76659
3835,1.77414
3836,1.58539
3837,1.50554
3838,1.73094
3839,1.86448
3840,1.93949
3841,1.90812
3842,1.85507
3843,1.93919
3844,2.09029
3845,2.15848
3846,2.14308
3847,2.05451
3848,2.03137
3849,2.21162
3850,2.34076
3851,2.37394
3852,2.2487
3853,2.1941
3854,2.36555
3855,2.50536
3856,2.5448
3857,2.3777
3858,2.28824
3859,2.45858
3860,2.68033
3861,2.70311
3862,2.50926
3863,2.39548
3864,2.42855
3865,2.57105
3866,2.85482
3867,2.86175
3868,2.64284
3869,2.52096
3870,2.71584
3871,2.84571
3872,2.93383
3873,2.90064
3874,2.71393
3875,2.63876
3876,2.84441
3877,3.03958
3878,3.11134
3879,2.93757
3880,2.88646
3881,2.93022
3882,3.08287
3883,3.14603
3884,3.13019
3885,3.11985
3886,3.22622
3887,3.29015
3888,3.35597
3889,3.40356
3890,3.56284
3891,3.65388
3892,3.6914
3893,3.97557
3894,4.13809
3895,4.19291
3896,4.17814
3897,4.15825
3898,4.15136
3899,4.16067
3900,4.17161
3901,4.17973
3902,4.23189
3903,4.29362
3904,4.28986
3905,4.37598
3906,4.39896
3907,4.43583
3908,4.53191
3909,4.52143
3910,4.49639
3911,4.54543
3912,4.58364
3913,4.6011
3914,4.60275
3915,4.5866
3916,4.57971
3917,4.57879
3918,4.57474
3919,4.52182
3920,4.47768
3921,4.46501
3922,4.47677
3923,4.48136
3924,4.42876
3925,4.39696
3926,4.38932
3927,4.39257
3928,4.38583
3929,4.33173
3930,4.3033
3931,4.30197
3932,4.29323
3933,4.27958
3934,4.20649
3935,4.16602
3936,4.15919
3937,4.16419
3938,4.16051
3939,4.08408
3940,4.04239
3941,4.03039
3942,4.07264
3943,4.08934
3944,3.99133
3945,3.93603
3946,3.92903
3947,3.94007
3948,3.89143
3949,3.81095
3950,3.77362
3951,3.78622
3952,3.79766
3953,3.712
3954,3.6277
3955,3.60751
3956,3.60402
3957,3.59385
3958,3.4921
3959,3.43897
3960,3.43741
3961,3.44775
3962,3.36807
3963,3.31378
3964,3.27641
3965,3.28268
3966,3.28793
3967,3.18147
3968,3.11898
3969,3.08239
3970,3.09012
3971,3.10106
3972,3.02561
3973,2.96497
3974,2.88055
3975,2.85328
3976,2.84592
3977,2.80907
3978,2.78058
3979,2.68989
3980,2.64777
3981,2.62714
3982,2.58657
3983,2.5606
3984,2.47742
3985,2.43846
3986,2.40477
3987,2.39072
3988,2.31655
3989,2.24529
3990,2.21469
3991,2.16987
3992,2.1066
3993,2.0683
3994,2.02777
3995,1.98606
3996,1.96827
3997,1.95217
3998,1.90934
3999,1.88406
4000,1.816
4001,1.78157
4002,1.73194
4003,1.66389
4004,1.62136
4005,1.57597
4006,1.48509
4007,1.40235
4008,1.33941
4009,1.3346
4010,1.30658
4011,1.28612
4012,1.22249
4013,1.18958
4014,1.0452
4015,0.966303
4016,0.914795
4017,0.90396
4018,0.935495
4019,0.944698
4020,0.800874
4021,0.679752
4022,0.636726
4023,0.652064
4024,0.662114
4025,0.539935
4026,0.463161
4027,0.376097
4028,0.346275
4029,0.352074
4030,0.353648
4031,0.249095
4032,0.129168
4033,0.0692811
4034,0.0562043
4035,0.0300232
4036,0.0146423
4037,-0.104078
4038,-0.208016
4039,-0.245495
4040,-0.219995
4041,-0.196231
4042,-0.32758
4043,-0.419899
4044,-0.504491
4045,-0.541545
4046,-0.575912
4047,-0.596205
4048,-0.708809
4049,-0.770831
4050,-0.821561
4051,-0.834575
4052,-0.862468
4053,-0.883909
4054,-1.00126
4055,-1.0585
4056,-1.09094
4057,-1.09671
4058,-1.16778
4059,-1.21256
4060,-1.28025
4061,-1.33394
4062,-1.38709
4063,-1.4139
4064,-1.44371
4065,-1.50481
4066,-1.53629
4067,-1.60521
4068,-1.63637
4069,-1.69206
4070,-1.72062
4071,-1.80099
4072,-1.84091
4073,-1.89852
4074,-1.96861
4075,-2.00983
4076,-2.11331
4077,-2.16342
4078,-2.21902
4079,-2.24517
4080,-2.28116
4081,-2.37298
4082,-2.41614
4083,-2.30147
4084,-2.3476
4085,-2.65529
4086,-2.81139
4087,-2.92071
4088,-2.94755
4089,-2.92292
4090,-2.76879
4091,-2.69218
4092,-2.89699
4093,-3.0715
4094,-3.1276
4095,-3.19012
4096,-3.23302
4097,-3.30547
4098,-3.33832
4099,-3.38258
4100,-3.40348
4101,-3.4601
4102,-3.48973
4103,-3.55912
4104,-3.62621
4105,-3.65698
4106,-3.72322
4107,-3.75828
4108,-3.83587
4109,-3.87782
4110,-3.94792
4111,-3.9846
4112,-4.04419
4113,-4.07208
4114,-4.11718
4115,-4.16644
4116,-4.22295
4117,-4.25242
4118,-4.34215
4119,-4.39157
4120,-4.46135
4121,-4.53753
4122,-4.57204
4123,-4.65374
4124,-4.70146
4125,-4.77179
4126,-4.81002
4127,-4.88073
4128,-4.91926
4129,-5.00609
4130,-5.05981
4131,-5.14017
4132,-5.22107
4133,-5.25314
4134,-5.30015
4135,-5.32955
4136,-5.3761
4137,-5.39907
4138,-5.38418
4139,-5.36668
4140,-5.35324
4141,-5.34838
4142,-5.3497
4143,-5.33669
4144,-5.34156
4145,-5.35256
4146,-5.36572
4147,-5.36771
4148,-5.36162
4149,-5.35737
4150,-5.36463
4151,-5.36681
4152,-5.36336
4153,-5.35713
4154,-5.3528
4155,-5.35078
4156,-5.34839
4157,-5.34474
4158,-5.34016
4159,-5.31948
4160,-5.31393
4161,-5.31682
4162,-5.29427
4163,-5.27805
4164,-5.26258
4165,-5.25204
4166,-5.24756
4167,-5.21259
4168,-5.19214
4169,-5.18429
4170,-5.1744
4171,-5.1668
4172,-5.11319
4173,-5.08139
4174,-5.07207
4175,-5.06178
4176,-5.05093
4177,-4.96754
4178,-4.9236
4179,-4.92048
4180,-4.95085
4181,-4.95206
4182,-4.93284
4183,-4.82829
4184,-4.77748
4185,-4.83171
4186,-4.84969
4187,-4.7603
4188,-4.6551
4189,-4.61344
4190,-4.63381
4191,-4.69276
4192,-4.70076
4193,-4.57032
4194,-4.50912
4195,-4.47097
4196,-4.47339
4197,-4.43125
4198,-4.35614
4199,-4.31631
4200,-4.28459
4201,-4.2562
4202,-4.19664
4203,-4.1593
4204,-4.08963
4205,-4.06786
4206,-4.04554
4207,-3.98747
4208,-3.95376
4209,-3.89141
4210,-3.86236
4211,-3.81624
4212,-3.76942
4213,-3.74401
4214,-3.66749
4215,-3.62601
4216,-3.5593
4217,-3.52599
4218,-3.45813
4219,-3.4239
4220,-3.36201
4221,-3.30078
4222,-3.27009
4223,-3.20394
4224,-3.14008
4225,-3.10963
4226,-3.08547
4227,-3.07442
4228,-2.9959
4229,-2.95079
4230,-2.90478
4231,-2.87843
4232,-2.85986
4233,-2.77203
4234,-2.689
4235,-2.65372
4236,-2.6467
4237,-2.64949
4238,-2.63896
4239,-2.57931
4240,-2.43117
4241,-2.36437
4242,-2.35517
4243,-2.33407
4244,-2.23349
4245,-2.16784
4246,-2.10515
4247,-2.06637
4248,-2.03319
4249,-2.016
4250,-1.91258
4251,-1.85754
4252,-1.81984
4253,-1.78635
4254,-1.77029
4255,-1.67667
4256,-1.62372
4257,-1.56852
4258,-1.5255
4259,-1.4997
4260,-1.40408
4261,-1.35383
4262,-1.31907
4263,-1.28412
4264,-1.2652
4265,-1.22054
4266,-1.10752
4267,-1.05474
4268,-1.03182
4269,-0.993037
4270,-0.958632
4271,-0.83566
4272,-0.776909
4273,-0.770454
4274,-0.781058
4275,-0.684751
4276,-0.618664
4277,-0.528452
4278,-0.50152
4279,-0.487533
4280,-0.478629
4281,-0.42962
4282,-0.353172
4283,-0.240818
4284,-0.202189
4285,-0.213932
4286,-0.168143
4287,-0.117679
4288,0.0410999
4289,0.127605
4290,0.143246
4291,0.140458
4292,0.149862
4293,0.289358
4294,0.363837
4295,0.400027
4296,0.39923
4297,0.419989
4298,0.542979
4299,0.608259
4300,0.655802
4301,0.670607
4302,0.745244
4303,0.833585
4304,0.876144
4305,0.920466
4306,0.939464
4307,1.01299
4308,1.05339
4309,1.1181
4310,1.14436
4311,1.20315
4312,1.2336
4313,1.27134
4314,1.34614
4315,1.4172
4316,1.4519
4317,1.50157
4318,1.55993
4319,1.59474
4320,1.63755
4321,1.67627
4322,1.72988
4323,1.75388
4324,1.81674
4325,1.84934
4326,1.92035
4327,1.95221
4328,2.00246
4329,2.02392
4330,2.08909
4331,2.16174
4332,2.19988
4333,2.22548
4334,2.23197
4335,2.29826
4336,2.34582
4337,2.46047
4338,2.54607
4339,2.59402
4340,2.61025
4341,2.64017
4342,2.69221
4343,2.72657
4344,2.80297
4345,2.83798
4346,2.89001
4347,2.91268
4348,2.94283
4349,3.01379
4350,3.04943
4351,3.08163
4352,3.10629
4353,3.15696
4354,3.1937
4355,3.29552
4356,3.34162
4357,3.34936
4358,3.34344
4359,3.42748
4360,3.4841
4361,3.55922
4362,3.58094
4363,3.60537
4364,3.62162
4365,3.71673
4366,3.76841
4367,3.81584
4368,3.83475
4369,3.86114
4370,3.93814
4371,3.97527
4372,4.02406
4373,4.04913
4374,4.11117
4375,4.14451
4376,4.21224
4377,4.24985
4378,4.28522
4379,4.34626
4380,4.47802
4381,4.59684
4382,4.65068
4383,4.96638
4384,5.09305
4385,4.93087
4386,4.80569
4387,4.79688
4388,4.94848
4389,5.03991
4390,5.08144
4391,5.09081
4392,5.06919
4393,5.04621
4394,5.04762
4395,5.0791
4396,5.13953
4397,5.16516
4398,5.19975
4399,5.2196
4400,5.22609
4401,5.25396
4402,5.27076
4403,5.30117
4404,5.31471
4405,5.33877
4406,5.36109
4407,5.37115
4408,5.40085
4409,5.41672
4410,5.43494
4411,5.44247
4412,5.46185
4413,5.47302
4414,5.49306
4415,5.50999
4416,5.51652
4417,5.55401
4418,5.58776
4419,5.60354
4420,5.61135
4421,5.61625
4422,5.68181
4423,5.71665
4424,5.71389
4425,5.70179
4426,5.79982
4427,5.6587
4428,5.63145
4429,5.62676
4430,5.62508
4431,5.71146
4432,5.6517
4433,5.59149
4434,5.53704
4435,5.52549
4436,5.52659
4437,5.52379
4438,5.46774
4439,5.43896
4440,5.41994
4441,5.41414
4442,5.37239
4443,5.31297
4444,5.27925
4445,5.20323
4446,5.16497
4447,5.13729
4448,5.11422
4449,5.06731
4450,5.04233
4451,4.98284
4452,4.95256
4453,4.92493
4454,4.89613
4455,4.83793
4456,4.80867
4457,4.75591
4458,4.70607
4459,4.65434
4460,4.62804
4461,4.57814
4462,4.55386
4463,4.49963
4464,4.47203
4465,4.41503
4466,4.38656
4467,4.32663
4468,4.29644
4469,4.23688
4470,4.20759
4471,4.14562
4472,4.1142
4473,4.05107
4474,4.01987
4475,3.95612
4476,3.92398
4477,3.85773
4478,3.82464
4479,3.75676
4480,3.72254
4481,3.68784
4482,3.61828
4483,3.58337
4484,3.51361
4485,3.44345
4486,3.40802
4487,3.35653
4488,3.33419
4489,3.27811
4490,3.2495
4491,3.18847
4492,3.15796
4493,3.09286
4494,3.05827
4495,2.97769
4496,2.89715
4497,2.85801
4498,2.82116
4499,2.7484
4500,2.71109
4501,2.63203
4502,2.59288
4503,2.52226
4504,2.44906
4505,2.41084
4506,2.32935
4507,2.28879
4508,2.21603
4509,2.18047
4510,2.10255
4511,2.06278
4512,1.98846
4513,1.9152
4514,1.87712
4515,1.80073
4516,1.76241
4517,1.68804
4518,1.65121
4519,1.57517
4520,1.53677
4521,1.49828
4522,1.46041
4523,1.38451
4524,1.34622
4525,1.26792
4526,1.26792
4527,1.15429
4528,1.11683
4529,1.04242
4530,1.00552
4531,0.932592
4532,0.85946
4533,0.786783
4534,0.716475
4535,0.68179
4536,0.647269
4537,0.580098
4538,0.545532
4539,0.466844
4540,0.427682
4541,0.361636
4542,0.329655
4543,0.248173
4544,0.164808
4545,0.124378
4546,0.0586366
4547,0.0272467
4548,-0.0501509
4549,-0.0897829
4550,-0.15518
4551,-0.186887
4552,-0.26185
4553,-0.300352
4554,-0.372859
4555,-0.40706
4556,-0.473381
4557,-0.544417
4558,-0.582796
4559,-0.652724
4560,-0.71972
4561,-0.7935
4562,-0.832717
4563,-0.90863
4564,-0.944741
4565,-1.01672
4566,-1.05367
4567,-1.1406
4568,-1.21438
4569,-1.24837
4570,-1.28316
4571,-1.36595
4572,-1.40979
4573,-1.49161
4574,-1.59266
4575,-1.6305
4576,-1.71654
4577,-1.76379
4578,-1.83244
4579,-1.86081
4580,-1.8863
4581,-1.93833
4582,-1.97349
4583,-2.04458
4584,-2.08046
4585,-2.14112
4586,-2.17019
4587,-2.20484
4588,-2.27858
4589,-2.35211
4590,-2.389
4591,-2.46051
4592,-2.49443
4593,-2.55733
4594,-2.58636
4595,-2.65223
4596,-2.68419
4597,-2.7504
4598,-2.78125
4599,-2.84237
4600,-2.87077
4601,-2.93624
4602,-2.96754
4603,-3.04467
4604,-3.12257
4605,-3.1604
4606,-3.21921
4607,-3.24665
4608,-3.3255
4609,-3.36652
4610,-3.43332
4611,-3.46287
4612,-3.52713
4613,-3.56043
4614,-3.63981
4615,-3.6785
4616,-3.73738
4617,-3.79985
4618,-3.83492
4619,-3.91066
4620,-3.94673
4621,-4.00168
4622,-4.02736
4623,-4.09974
4624,-4.13648
4625,-4.20938
4626,-4.28344
4627,-4.32103
4628,-4.3783
4629,-4.406
4630,-4.4747
4631,-4.54274
4632,-4.57366
4633,-4.6289
4634,-4.65848
4635,-4.73053
4636,-4.76709
4637,-4.79469
4638,-4.88195
4639,-4.97132
4640,-5.02508
4641,-5.07585
4642,-5.18865
4643,-5.24153
4644,-5.31674
4645,-5.36109
4646,-5.42541
4647,-5.45329
4648,-5.48705
4649,-5.50422
4650,-5.5266
4651,-5.54772
4652,-5.62245
4653,-5.72863
4654,-5.78206
4655,-5.93031
4656,-6.01472
4657,-6.14144
4658,-6.25882
4659,-6.29927
4660,-6.40292
4661,-6.45987
4662,-6.54649
4663,-6.60055
4664,-7.09868
4665,-7.45864
4666,-7.48483
4667,-7.17735
4668,-7.04605
4669,-7.19783
4670,-7.25786
4671,-7.17392
4672,-7.1261
4673,-7.26114
4674,-7.34758
4675,-7.33998
4676,-7.19498
4677,-7.17262
4678,-7.21261
4679,-7.30565
4680,-7.33373
4681,-7.18264
4682,-7.10774
4683,-7.26985
4684,-7.37339
4685,-7.28096
4686,-7.18903
4687,-7.20542
4688,-7.24926
4689,-7.22501
4690,-7.19033
4691,-7.16964
4692,-7.17382
4693,-7.18767
4694,-7.17414
4695,-7.15934
4696,-7.12661
4697,-7.11493
4698,-7.1095
4699,-7.08755
4700,-7.06873
4701,-7.03253
4702,-7.01796
4703,-7.01175
4704,-7.08901
4705,-7.12092
4706,-6.9695
4707,-6.8678
4708,-6.83526
4709,-7.2676
4710,-7.48685
4711,-6.90605
4712,-6.41295
4713,-6.3609
4714,-6.7931
4715,-6.38104
4716,-6.03886
4717,-6.4649
4718,-6.72645
4719,-6.62134
4720,-6.64848
4721,-6.73401
4722,-6.79211
4723,-6.58263
4724,-6.45423
4725,-6.22931
4726,-5.77852
4727,-5.49422
4728,-5.39227
4729,-5.42582
4730,-5.57817
4731,-5.62646
4732,-5.55339
4733,-5.58702
4734,-5.58363
4735,-5.53173
4736,-5.22862
4737,-5.07391
4738,-5.15171
4739,-5.21515
4740,-5.14396
4741,-5.02609
4742,-4.97254
4743,-4.93143
4744,-4.90939
4745,-4.88258
4746,-4.81501
4747,-4.74993
4748,-4.71783
4749,-4.64962
4750,-4.61429
4751,-4.53886
4752,-4.50149
4753,-4.4329
4754,-4.39853
4755,-4.32803
4756,-4.25662
4757,-4.18467
4758,-4.1128
4759,-4.07692
4760,-4.04152
4761,-3.97187
4762,-3.93665
4763,-3.89934
4764,-3.82432
4765,-3.78684
4766,-3.71448
4767,-3.67843
4768,-3.60395
4769,-3.52888
4770,-3.49116
4771,-3.41692
4772,-3.37982
4773,-3.34178
4774,-3.26501
4775,-3.22657
4776,-3.15068
4777,-3.07511
4778,-3.03734
4779,-2.96193
4780,-2.92422
4781,-2.84927
4782,-2.81187
4783,-2.73512
4784,-2.69631
4785,-2.61548
4786,-2.57413
4787,-2.53316
4788,-2.44639
4789,-2.40332
4790,-2.3658
4791,-2.29052
4792,-2.25197
4793,-2.17424
4794,-2.09858
4795,-2.06083
4796,-2.02356
4797,-1.94816
4798,-1.91026
4799,-1.83462
4800,-1.79674
4801,-1.72085
4802,-1.68258
4803,-1.64454
4804,-1.56743
4805,-1.5288
4806,-1.45239
4807,-1.41352
4808,-1.33828
4809,-1.30081
4810,-1.22865
4811,-1.15653
4812,-1.12015
4813,-1.04756
4814,-1.01121
4815,-0.94074
4816,-0.905401
4817,-0.834949
4818,-0.765629
4819,-0.731228
4820,-0.696084
4821,-0.626152
4822,-0.591134
4823,-0.556915
4824,-0.48888
4825,-0.420253
4826,-0.385854
4827,-0.318322
4828,-0.285181
4829,-0.214868
4830,-0.145231
4831,-0.11154
4832,-0.035863
4833,0.00199621
4834,0.067713
4835,0.0992599
4836,0.168284
4837,0.203512
4838,0.27258
4839,0.306242
4840,0.373779
4841,0.407545
4842,0.478399
4843,0.548939
4844,0.584447
4845,0.647787
4846,0.678484
4847,0.749062
4848,0.785093
4849,0.854854
4850,0.888811
4851,0.920638
4852,0.995583
4853,1.03464
4854,1.10637
4855,1.18142
4856,1.22009
4857,1.29176
4858,1.32622
4859,1.36436
4860,1.44202
4861,1.48195
4862,1.55937
4863,1.63205
4864,1.66842
4865,1.73152
4866,1.76216
4867,1.83917
4868,1.92454
4869,2.01257
4870,2.05492
4871,2.15229
4872,2.20028
4873,2.24844
4874,2.29251
4875,2.31991
4876,2.35323
4877,2.38512
4878,2.4551
4879,2.49255
4880,2.57608
4881,2.61909
4882,2.68614
4883,2.74429
4884,2.80852
4885,2.84358
4886,2.88202
4887,2.95258
4888,3.00739
4889,3.03126
4890,3.05171
4891,3.074
4892,3.14164
4893,3.1791
4894,3.25542
4895,3.32989
4896,3.36688
4897,3.40367
4898,3.48234
4899,3.55912
4900,3.5962
4901,3.67394
4902,3.71397
4903,3.75182
4904,3.8288
4905,3.8666
4906,3.89939
4907,3.96786
4908,4.0029
4909,4.07653
4910,4.11383
4911,4.19724
4912,4.2413
4913,4.28815
4914,4.30447
4915,4.37573
4916,4.41884
4917,4.46602
4918,4.51065
4919,4.59175
4920,4.63082
4921,4.70783
4922,4.78536
4923,4.82198
4924,4.88124
4925,4.91046
4926,4.93747
4927,4.95357
4928,4.99879
4929,5.03556
4930,5.15707
4931,5.21394
4932,5.23426
4933,5.17531
4934,5.15124
4935,5.31294
4936,5.40793
4937,5.50606
4938,5.42908
4939,5.37644
4940,5.38643
4941,5.62587
4942,5.81569
