time,theta
7128,6.48765
7129,6.4907
7130,6.49684
7131,6.49995
7132,6.50622
7133,6.50939
7134,6.51578
7135,6.519
7136,6.52224
7137,6.5288
7138,6.53212
7139,6.53881
7140,6.54557
7141,6.54899
7142,6.5559
7143,6.55939
7144,6.56644
7145,6.57
7146,6.57719
7147,6.58448
7148,6.58816
7149,6.59561
7150,6.59937
7151,6.60315
7152,6.6108
7153,6.61466
7154,6.62247
7155,6.63039
7156,6.63843
7157,6.64248
7158,6.64657
7159,6.65483
7160,6.65901
7161,6.67171
7162,6.67601
7163,6.68469
7164,6.68908
7165,6.6935
7166,6.69795
7167,6.70696
7168,6.71151
7169,6.7161
7170,6.72538
7171,6.7348
7172,6.73956
7173,6.7492
7174,6.75898
7175,6.76392
7176,6.77393
7177,6.78408
7178,6.78922
7179,6.7944
7180,6.80487
7181,6.81016
7182,6.82087
7183,6.82629
7184,6.83725
7185,6.84837
7186,6.854
7187,6.86538
7188,6.87113
7189,6.88278
7190,6.88867
7191,6.9006
7192,6.91271
7193,6.91883
7194,6.93123
7195,6.93751
7196,6.9502
7197,6.95663
7198,6.96962
7199,6.9762
7200,6.98951
7201,7.00303
7202,7.00987
7203,7.02373
7204,7.03074
7205,7.04495
7206,7.05214
7207,7.06669
7208,7.07406
7209,7.089
7210,7.09656
7211,7.10419
7212,7.11962
7213,7.13531
7214,7.15125
7215,7.15931
7216,7.17564
7217,7.18393
7218,7.20067
7219,7.21767
7220,7.22628
7221,7.24368
7222,7.25248
7223,7.27028
7224,7.27928
7225,7.28834
7226,7.30669
7227,7.32532
7228,7.32532
7229,7.37312
7230,7.41255
7231,7.43265
7232,7.50583
7233,7.57119
7234,7.58228
7235,7.62799
7236,7.6632
7237,7.68677
7238,7.7105
7239,7.72248
7240,7.74664
7241,7.77111
7242,7.78347
7243,7.82097
7244,7.83362
7245,7.85915
7246,7.88503
7247,7.89807
7248,7.92431
7249,7.95077
7250,7.9641
7251,7.99108
7252,8.01841
7253,8.0459
7254,8.05968
7255,8.0875
7256,8.11578
7257,8.13006
7258,8.15867
7259,8.17297
7260,8.18734
7261,8.21654
7262,8.24624
7263,8.26116
7264,8.29085
7265,8.30562
7266,8.33568
7267,8.35108
7268,8.382
7269,8.39735
7270,8.41264
7271,8.44355
7272,8.45924
7273,8.49091
7274,8.52263
7275,8.53846
7276,8.57031
7277,8.60265
7278,8.61898
7279,8.65158
7280,8.66778
7281,8.70048
7282,8.71708
7283,8.73382
7284,8.76718
7285,8.78371
7286,8.81701
7287,8.85096
7288,8.88521
7289,8.90223
7290,8.93598
7291,8.95281
7292,8.98719
7293,9.0048
7294,9.02245
7295,9.0565
7296,9.08954
7297,9.10645
7298,9.14255
7299,9.1616
7300,9.19697
7301,9.21231
7302,9.24431
7303,9.2628
7304,9.30223
7305,9.3213
7306,9.33825
7307,9.3686
7308,9.40198
7309,9.42212
7310,9.44275
7311,9.47733
7312,9.491
7313,9.52137
7314,9.53983
7315,9.58069
7316,9.60118
7317,9.63493
7318,9.64806
7319,9.67853
7320,9.69737
7321,9.73778
7322,9.75744
7323,9.79066
7324,9.80431
7325,9.836
7326,9.85492
7327,9.8943
7328,9.91308
7329,9.94617
7330,9.96093
7331,9.99483
7332,10.0345
7333,10.0541
7334,10.072
7335,10.1028
7336,10.1173
7337,10.1517
7338,10.1716
7339,10.2086
7340,10.2397
7341,10.2542
7342,10.2701
7343,10.306
7344,10.3241
7345,10.3585
7346,10.3743
7347,10.4066
7348,10.4236
7349,10.4578
7350,10.4744
7351,10.4905
7352,10.5221
7353,10.5546
7354,10.5715
7355,10.604
7356,10.6192
7357,10.6498
7358,10.6815
7359,10.6975
7360,10.7284
7361,10.7433
7362,10.7731
7363,10.7883
7364,10.8186
7365,10.8335
7366,10.8483
7367,10.8775
7368,10.9065
7369,10.9209
7370,10.9495
7371,10.9777
7372,10.9917
7373,11.0196
7374,11.0472
7375,11.0609
7376,11.0745
7377,11.1015
7378,11.1149
7379,11.1414
7380,11.1546
7381,11.1807
7382,11.1937
7383,11.2193
7384,11.2321
7385,11.2573
7386,11.2823
7387,11.2947
7388,11.307
7389,11.3314
7390,11.3435
7391,11.3555
7392,11.3794
7393,11.3912
7394,11.4147
7395,11.4263
7396,11.4494
7397,11.4608
7398,11.4834
7399,11.4947
7400,11.5058
7401,11.528
7402,11.539
7403,11.5607
7404,11.5715
7405,11.5823
7406,11.6035
7407,11.6141
7408,11.635
7409,11.6454
7410,11.6659
7411,11.6761
7412,11.6964
7413,11.7064
7414,11.7164
7415,11.7361
7416,11.7557
7417,11.7654
7418,11.7846
7419,11.7942
7420,11.8131
7421,11.8225
7422,11.8318
7423,11.8503
7424,11.8595
7425,11.8778
7426,11.8868
7427,11.9048
7428,11.9137
7429,11.9313
7430,11.9401
7431,11.9575
7432,11.9662
7433,11.9834
7434,11.9919
7435,12.0088
7436,12.0172
7437,12.0339
7438,12.0422
7439,12.0587
7440,12.0668
7441,12.0831
7442,12.0912
7443,12.1072
7444,12.1231
7445,12.1389
7446,12.1468
7447,12.1624
7448,12.1779
7449,12.1933
7450,12.2009
7451,12.2086
7452,12.2237
7453,12.2313
7454,12.2463
7455,12.2538
7456,12.2687
7457,12.2761
7458,12.2908
7459,12.2982
7460,12.3128
7461,12.3201
7462,12.3347
7463,12.3419
7464,12.3564
7465,12.3635
7466,12.3707
7467,12.385
7468,12.3993
7469,12.4064
7470,12.4206
7471,12.4348
7472,12.4418
7473,12.4559
7474,12.463
7475,12.477
7476,12.484
7477,12.491
7478,12.505
7479,12.519
7480,12.526
7481,12.54
7482,12.5469
7483,12.5609
7484,12.5679
7485,12.5888
7486,12.5958
7487,12.6097
7488,12.6167
7489,12.6307
7490,12.6447
7491,12.6587
7492,12.6657
7493,12.6798
7494,12.6868
7495,12.6939
7496,12.708
7497,12.7151
7498,12.7293
7499,12.7435
7500,12.7506
7501,12.7578
7502,12.7721
7503,12.7793
7504,12.7865
7505,12.801
7506,12.8082
7507,12.8228
7508,12.8301
7509,12.8448
7510,12.8521
7511,12.8669
7512,12.8818
7513,12.8893
7514,12.9043
7515,12.9194
7516,12.9269
7517,12.9346
7518,12.9499
7519,12.9576
7520,12.9653
7521,12.9808
7522,12.9886
7523,13.0043
7524,13.0122
7525,13.0281
7526,13.0441
7527,13.0521
7528,13.0683
7529,13.0765
7530,13.0847
7531,13.1012
7532,13.1095
7533,13.1262
7534,13.1346
7535,13.143
7536,13.16
7537,13.1686
7538,13.1859
7539,13.1946
7540,13.2121
7541,13.2298
7542,13.2476
7543,13.2657
7544,13.2747
7545,13.2931
7546,13.3116
7547,13.3209
7548,13.3397
7549,13.3492
7550,13.3683
7551,13.3779
7552,13.3974
7553,13.4072
7554,13.4269
7555,13.4369
7556,13.4569
7557,13.4671
7558,13.4875
7559,13.5081
7560,13.5185
7561,13.5395
7562,13.5608
7563,13.5715
7564,13.5931
7565,13.604
7566,13.6259
7567,13.637
7568,13.6594
7569,13.6706
7570,13.6934
7571,13.7048
7572,13.7164
7573,13.7396
7574,13.7514
7575,13.775
7576,13.787
7577,13.811
7578,13.8232
7579,13.8477
7580,13.86
7581,13.8724
7582,13.8975
7583,13.9101
7584,13.9356
7585,13.9614
7586,13.9874
7587,14.0006
7588,14.0271
7589,14.0404
7590,14.0538
7591,14.0809
7592,14.0945
7593,14.122
7594,14.1498
7595,14.1638
7596,14.1921
7597,14.2063
7598,14.235
7599,14.2494
7600,14.2785
7601,14.2932
7602,14.3227
7603,14.3375
7604,14.3675
7605,14.3826
7606,14.413
7607,14.4436
7608,14.459
7609,14.4901
7610,14.5214
7611,14.5372
7612,14.5689
7613,14.5849
7614,14.617
7615,14.6332
7616,14.6494
7617,14.682
7618,14.6984
7619,14.7314
7620,14.7646
7621,14.7813
7622,14.7981
7623,14.8317
7624,14.8656
7625,14.8826
7626,14.9168
7627,14.934
7628,14.9512
7629,14.9858
7630,15.0032
7631,15.0381
7632,15.0556
7633,15.0731
7634,15.1083
7635,15.1259
7636,15.1614
7637,15.1791
7638,15.2148
7639,15.2506
7640,15.2685
7641,15.3044
7642,15.3224
7643,15.3585
7644,15.3766
7645,15.3947
7646,15.431
7647,15.4491
7648,15.4855
7649,15.5037
7650,15.5401
7651,15.5583
7652,15.5948
7653,15.6131
7654,15.6496
7655,15.6679
7656,15.7044
7657,15.7227
7658,15.7592
7659,15.7956
7660,15.8139
7661,15.8503
7662,15.8685
7663,15.9048
7664,15.9411
7665,15.9592
7666,15.9954
7667,16.0315
7668,16.0674
7669,16.0854
7670,16.1212
7671,16.1568
7672,16.1924
7673,16.2101
7674,16.2454
7675,16.2806
7676,16.2981
7677,16.333
7678,16.3504
7679,16.385
7680,16.4023
7681,16.4366
7682,16.4708
7683,16.4878
7684,16.5216
7685,16.5384
7686,16.5552
7687,16.5886
7688,16.6052
7689,16.6383
7690,16.6547
7691,16.6874
7692,16.7037
7693,16.7198
7694,16.752
7695,16.7681
7696,16.7999
7697,16.8157
7698,16.8471
7699,16.8627
7700,16.8937
7701,16.9091
7702,16.9397
7703,16.9549
7704,16.985
7705,17
7706,17.0298
7707,17.0445
7708,17.0592
7709,17.0884
7710,17.1173
7711,17.1317
7712,17.1602
7713,17.1743
7714,17.2024
7715,17.2163
7716,17.2439
7717,17.2575
7718,17.2846
7719,17.2981
7720,17.3114
7721,17.338
7722,17.3511
7723,17.3772
7724,17.403
7725,17.4157
7726,17.4411
7727,17.4661
7728,17.4785
7729,17.4909
7730,17.5153
7731,17.5275
7732,17.5395
7733,17.5635
7734,17.5753
7735,17.5871
7736,17.6105
7737,17.6336
7738,17.6565
7739,17.6789
7740,17.69
7741,17.701
7742,17.7229
7743,17.7337
7744,17.7445
7745,17.7659
7746,17.7765
7747,17.7976
7748,17.808
7749,17.8287
7750,17.8492
7751,17.8593
7752,17.8794
7753,17.8893
7754,17.909
7755,17.9188
7756,17.9284
7757,17.9476
7758,17.9665
7759,17.9759
7760,17.9944
7761,18.0036
7762,18.0128
7763,18.0311
7764,18.0403
7765,18.0583
7766,18.0671
7767,18.0845
7768,18.0932
7769,18.1103
7770,18.1188
7771,18.1272
7772,18.144
7773,18.1523
7774,18.1606
7775,18.1771
7776,18.1853
7777,18.1934
7778,18.2096
7779,18.2176
7780,18.2334
7781,18.2491
7782,18.2568
7783,18.2645
7784,18.2798
7785,18.2874
7786,18.295
7787,18.3099
7788,18.3174
7789,18.3248
7790,18.3395
7791,18.354
7792,18.3612
7793,18.3756
7794,18.3827
7795,18.3969
7796,18.4039
7797,18.4179
7798,18.4317
7799,18.4454
7800,18.4521
7801,18.4656
7802,18.4723
7803,18.4857
7804,18.4992
7805,18.5059
7806,18.5191
7807,18.5256
7808,18.5385
7809,18.5449
7810,18.5576
7811,18.564
7812,18.5703
7813,18.5828
7814,18.5953
7815,18.6078
7816,18.614
7817,18.6263
7818,18.6324
7819,18.6447
7820,18.6508
7821,18.663
7822,18.6691
7823,18.6751
7824,18.6872
7825,18.6993
7826,18.7113
7827,18.7173
7828,18.7292
7829,18.7411
7830,18.747
7831,18.7589
7832,18.7648
7833,18.7766
7834,18.7825
7835,18.7883
7836,18.8001
7837,18.806
7838,18.8177
7839,18.8236
7840,18.8354
7841,18.8413
7842,18.8529
7843,18.8588
7844,18.8704
7845,18.8821
7846,18.8879
7847,18.8996
7848,18.9054
7849,18.9171
7850,18.9289
7851,18.9348
7852,18.9407
7853,18.9525
7854,18.9584
7855,18.9702
7856,18.9762
7857,18.9881
7858,18.994
7859,19.006
7860,19.012
7861,19.018
7862,19.03
7863,19.0361
7864,19.0482
7865,19.0543
7866,19.0665
7867,19.0726
7868,19.0788
7869,19.0911
7870,19.1036
7871,19.1098
7872,19.1223
7873,19.1286
7874,19.1412
7875,19.1476
7876,19.1603
7877,19.1667
7878,19.1796
7879,19.1861
7880,19.1991
7881,19.2056
7882,19.2188
7883,19.2321
7884,19.2388
7885,19.2523
7886,19.2659
7887,19.2727
7888,19.2795
7889,19.2864
7890,19.3002
7891,19.3072
7892,19.3212
7893,19.3282
7894,19.3424
7895,19.3496
7896,19.3641
7897,19.3714
7898,19.3787
7899,19.3935
7900,19.4009
7901,19.4159
7902,19.4311
7903,19.4463
7904,19.4617
7905,19.4695
7906,19.4773
7907,19.493
7908,19.5009
7909,19.517
7910,19.5251
7911,19.5333
7912,19.5498
7913,19.5581
7914,19.5748
7915,19.5832
7916,19.6
7917,19.6085
7918,19.617
7919,19.6344
7920,19.6522
7921,19.6611
7922,19.6701
7923,19.6882
7924,19.6973
7925,19.7064
7926,19.7247
7927,19.7339
7928,19.7525
7929,19.762
7930,19.7811
7931,19.8006
7932,19.8104
7933,19.8303
7934,19.8403
7935,19.8604
7936,19.8705
7937,19.8807
7938,19.9012
7939,19.9218
7940,19.9322
7941,19.9533
7942,19.964
7943,19.9857
7944,20.0077
7945,20.0188
7946,20.0411
7947,20.0524
7948,20.0751
7949,20.0865
7950,20.1096
7951,20.1212
7952,20.1329
7953,20.1446
7954,20.1683
7955,20.1802
7956,20.2044
7957,20.2166
7958,20.2412
7959,20.2536
7960,20.2787
7961,20.304
7962,20.3297
7963,20.3426
7964,20.3687
7965,20.3819
7966,20.3951
7967,20.4217
7968,20.4351
7969,20.4486
7970,20.4758
7971,20.4895
7972,20.5311
7973,20.5451
7974,20.5733
7975,20.6019
7976,20.6163
7977,20.6453
7978,20.6599
7979,20.6893
7980,20.7041
7981,20.7338
7982,20.7487
7983,20.7787
7984,20.7939
7985,20.8091
7986,20.8399
7987,20.8554
7988,20.8866
7989,20.9181
7990,20.9339
7991,20.9657
7992,20.9977
7993,21.0298
7994,21.046
7995,21.0785
7996,21.0949
7997,21.1113
7998,21.1444
7999,21.161
8000,21.1944
8001,21.228
8002,21.2449
8003,21.2788
8004,21.3129
8005,21.33
8006,21.3472
8007,21.3817
8008,21.399
8009,21.4337
8010,21.4511
8011,21.486
8012,21.521
8013,21.5386
8014,21.5738
8015,21.5915
8016,21.6269
8017,21.6623
8018,21.68
8019,21.7156
8020,21.7334
8021,21.7691
8022,21.787
8023,21.8228
8024,21.8407
8025,21.8765
8026,21.8945
8027,21.9304
8028,21.9483
8029,21.9842
8030,22.0201
8031,22.0379
8032,22.0737
8033,22.0916
8034,22.1274
8035,22.1453
8036,22.1811
8037,22.199
8038,22.2347
8039,22.2525
8040,22.2881
8041,22.3058
8042,22.3412
8043,22.3763
8044,22.3938
8045,22.4288
8046,22.4638
8047,22.4989
8048,22.5164
8049,22.5512
8050,22.5685
8051,22.6027
8052,22.6197
8053,22.6366
8054,22.6705
8055,22.6873
8056,22.721
8057,22.7545
8058,22.7879
8059,22.8211
8060,22.8377
8061,22.8706
8062,22.8871
8063,22.9034
8064,22.9359
8065,22.9678
8066,22.9836
8067,23.015
8068,23.0307
8069,23.0619
8070,23.0776
8071,23.1088
8072,23.1243
8073,23.1551
8074,23.1703
8075,23.1855
8076,23.2156
8077,23.2304
8078,23.2599
8079,23.2746
8080,23.2891
8081,23.3181
8082,23.3325
8083,23.3611
8084,23.3894
8085,23.4035
8086,23.4175
8087,23.4453
8088,23.4592
8089,23.4867
8090,23.5003
8091,23.5271
8092,23.5403
8093,23.5664
8094,23.5794
8095,23.6053
8096,23.6183
8097,23.6443
8098,23.6699
8099,23.6825
8100,23.7072
8101,23.7194
8102,23.7314
8103,23.7554
8104,23.7791
8105,23.7909
8106,23.8143
8107,23.8259
8108,23.8489
8109,23.8603
8110,23.8829
8111,23.9053
8112,23.9164
8113,23.9493
8114,23.9815
8115,24.0339
8116,24.0645
8117,24.1335
8118,24.1431
8119,24.1621
8120,24.1993
8121,24.2176
8122,24.2356
8123,24.2446
8124,24.2625
8125,24.2713
8126,24.2888
8127,24.2974
8128,24.3145
8129,24.323
8130,24.3397
8131,24.348
8132,24.3643
8133,24.3805
8134,24.3965
8135,24.4044
8136,24.4123
8137,24.4279
8138,24.4356
8139,24.4509
8140,24.4585
8141,24.4736
8142,24.4811
8143,24.4959
8144,24.5033
8145,24.5178
8146,24.5323
8147,24.5394
8148,24.5536
8149,24.5606
8150,24.5676
8151,24.5814
8152,24.5882
8153,24.6017
8154,24.6084
8155,24.6151
8156,24.6283
8157,24.6414
8158,24.6479
8159,24.6608
8160,24.6673
8161,24.6801
8162,24.6865
8163,24.6991
8164,24.7053
8165,24.7177
8166,24.7298
8167,24.7359
8168,24.7479
8169,24.7538
8170,24.7656
8171,24.7774
8172,24.7833
8173,24.7891
8174,24.8008
8175,24.8066
8176,24.8182
8177,24.8239
8178,24.8352
8179,24.8408
8180,24.8519
8181,24.8574
8182,24.8684
8183,24.8739
8184,24.8793
8185,24.8901
8186,24.8955
8187,24.9063
8188,24.9171
8189,24.9279
8190,24.9386
8191,24.9439
8192,24.9544
8193,24.9596
8194,24.9648
8195,24.9751
8196,24.9854
8197,24.9905
8198,25.0007
8199,25.0058
8200,25.016
8201,25.0263
8202,25.0315
8203,25.0417
8204,25.0468
8205,25.057
8206,25.062
8207,25.067
8208,25.077
8209,25.082
8210,25.0919
8211,25.0969
8212,25.1068
8213,25.1167
8214,25.1217
8215,25.1318
8216,25.1369
8217,25.147
8218,25.152
8219,25.1621
8220,25.1671
8221,25.1721
8222,25.182
8223,25.1869
8224,25.1969
8225,25.2068
8226,25.2117
8227,25.2217
8228,25.2268
8229,25.237
8230,25.2473
8231,25.2525
8232,25.2628
8233,25.2679
8234,25.2781
8235,25.2883
8236,25.2934
8237,25.2985
8238,25.3087
8239,25.319
8240,25.3242
8241,25.3346
8242,25.3451
8243,25.3504
8244,25.3611
8245,25.3719
8246,25.3773
8247,25.3882
8248,25.3991
8249,25.4101
8250,25.4155
8251,25.4265
8252,25.432
8253,25.4431
8254,25.4486
8255,25.4598
8256,25.4655
8257,25.4769
8258,25.4826
8259,25.4885
8260,25.5002
8261,25.5062
8262,25.518
8263,25.524
8264,25.536
8265,25.542
8266,25.554
8267,25.5601
8268,25.5661
8269,25.5784
8270,25.5908
8271,25.597
8272,25.6096
8273,25.616
8274,25.629
8275,25.6355
8276,25.6421
8277,25.6554
8278,25.6621
8279,25.6687
8280,25.6821
8281,25.6889
8282,25.7025
8283,25.7093
8284,25.7231
8285,25.7371
8286,25.7441
8287,25.7583
8288,25.7655
8289,25.78
8290,25.7874
8291,25.8023
8292,25.8098
8293,25.825
8294,25.8403
8295,25.8481
8296,25.8636
8297,25.8714
8298,25.8872
8299,25.8951
8300,25.9111
8301,25.9273
8302,25.9355
8303,25.9438
8304,25.9605
8305,25.9689
8306,25.986
8307,25.9947
8308,26.0034
8309,26.0209
8310,26.0298
8311,26.0477
8312,26.0567
8313,26.0658
8314,26.0841
8315,26.1026
8316,26.1119
8317,26.1307
8318,26.1402
8319,26.1594
8320,26.1691
8321,26.1887
8322,26.1986
8323,26.2187
8324,26.2288
8325,26.2493
8326,26.2596
8327,26.2804
8328,26.2909
8329,26.3121
8330,26.3334
8331,26.3441
8332,26.3658
8333,26.3768
8334,26.3879
8335,26.4104
8336,26.4217
8337,26.4332
8338,26.4563
8339,26.4679
8340,26.4914
8341,26.515
8342,26.5269
8343,26.5508
8344,26.5629
8345,26.5873
8346,26.6121
8347,26.6247
8348,26.6373
8349,26.6627
8350,26.6756
8351,26.7015
8352,26.7145
8353,26.7408
8354,26.7674
8355,26.7808
8356,26.8078
8357,26.8214
8358,26.8488
8359,26.8626
8360,26.8765
8361,26.9045
8362,26.9328
8363,26.9614
8364,26.9758
8365,27.0049
8366,27.0195
8367,27.049
8368,27.0638
8369,27.0936
8370,27.1086
8371,27.1387
8372,27.1539
8373,27.1844
8374,27.1998
8375,27.2307
8376,27.2463
8377,27.2619
8378,27.2934
8379,27.3093
8380,27.3412
8381,27.3733
8382,27.3894
8383,27.4218
8384,27.4544
8385,27.4708
8386,27.5037
8387,27.5202
8388,27.5534
8389,27.5701
8390,27.6036
8391,27.6204
8392,27.6373
8393,27.6711
8394,27.7052
8395,27.7223
8396,27.7394
8397,27.7737
8398,27.7909
8399,27.8254
8400,27.8427
8401,27.8774
8402,27.8948
8403,27.9297
8404,27.9471
8405,27.9821
8406,27.9995
8407,28.0346
8408,28.0697
8409,28.0873
8410,28.1226
8411,28.1402
8412,28.1755
8413,28.1931
8414,28.2283
8415,28.2636
8416,28.2813
8417,28.3165
8418,28.3517
8419,28.3693
8420,28.4044
8421,28.422
8422,28.4396
8423,28.4748
8424,28.4924
8425,28.5275
8426,28.5624
8427,28.5973
8428,28.6147
8429,28.6495
8430,28.6668
8431,28.7013
8432,28.7356
8433,28.7527
8434,28.7698
8435,28.8039
8436,28.8209
8437,28.855
8438,28.8719
8439,28.9057
8440,28.9391
8441,28.9557
8442,28.9723
8443,29.0053
8444,29.0218
8445,29.0547
8446,29.071
8447,29.0873
8448,29.1198
8449,29.1359
8450,29.1681
8451,29.1841
8452,29.2
8453,29.2318
8454,29.2476
8455,29.2789
8456,29.2944
8457,29.325
8458,29.3555
8459,29.3857
8460,29.4157
8461,29.4455
8462,29.4751
8463,29.4898
8464,29.5044
8465,29.5479
8466,29.5623
8467,29.5766
8468,29.605
8469,29.619
8470,29.647
8471,29.6608
8472,29.6746
8473,29.702
8474,29.7155
8475,29.7423
8476,29.7555
8477,29.7818
8478,29.7948
8479,29.821
8480,29.834
8481,29.8598
8482,29.8725
8483,29.8977
8484,29.9101
8485,29.9347
8486,29.9469
8487,29.9711
8488,29.983
8489,30.0067
8490,30.0185
8491,30.0418
8492,30.0533
8493,30.0761
8494,30.0874
8495,30.0986
8496,30.1209
8497,30.1429
8498,30.1538
8499,30.1753
8500,30.1966
8501,30.2072
8502,30.2177
8503,30.2384
8504,30.2589
8505,30.2691
8506,30.2792
8507,30.2994
8508,30.3094
8509,30.3291
8510,30.3388
8511,30.358
8512,30.3674
8513,30.3862
8514,30.3955
8515,30.414
8516,30.4321
8517,30.4411
8518,30.4589
8519,30.4676
8520,30.4764
8521,30.4937
8522,30.5107
8523,30.5192
8524,30.5359
8525,30.5524
8526,30.5606
8527,30.5767
8528,30.5848
8529,30.6006
8530,30.6085
8531,30.624
8532,30.6393
8533,30.6468
8534,30.6543
8535,30.6692
8536,30.6766
8537,30.6911
8538,30.7055
8539,30.7126
8540,30.7268
8541,30.734
8542,30.7481
8543,30.755
8544,30.7687
8545,30.7821
8546,30.7952
8547,30.8018
8548,30.8083
8549,30.8212
8550,30.8275
8551,30.8339
8552,30.8464
8553,30.8526
8554,30.8587
8555,30.871
8556,30.8831
8557,30.895
8558,30.9009
8559,30.9126
8560,30.9184
8561,30.9299
8562,30.9356
8563,30.9469
8564,30.9525
8565,30.9581
8566,30.9691
8567,30.98
8568,30.9854
8569,30.996
8570,31.0013
8571,31.0118
8572,31.0222
8573,31.0273
8574,31.0375
8575,31.0426
8576,31.0476
8577,31.0577
8578,31.0628
8579,31.0678
8580,31.0777
8581,31.0873
8582,31.0921
8583,31.1016
8584,31.1064
8585,31.1158
8586,31.1204
8587,31.1297
8588,31.1343
8589,31.1389
8590,31.1481
8591,31.1572
8592,31.1618
8593,31.1707
8594,31.1751
8595,31.1839
8596,31.1883
8597,31.197
8598,31.2013
8599,31.2098
8600,31.2141
8601,31.2225
8602,31.2268
8603,31.231
8604,31.2394
8605,31.2436
8606,31.2477
8607,31.2561
8608,31.2603
8609,31.2687
8610,31.2769
8611,31.2809
8612,31.2889
8613,31.2929
8614,31.3009
8615,31.3049
8616,31.3128
8617,31.3168
8618,31.3247
8619,31.3286
8620,31.3366
8621,31.3445
8622,31.3484
8623,31.3563
8624,31.3602
8625,31.368
8626,31.3719
8627,31.3796
8628,31.3835
8629,31.3912
8630,31.3988
8631,31.4026
8632,31.4065
8633,31.4141
8634,31.418
8635,31.4219
8636,31.4297
8637,31.4337
8638,31.4376
8639,31.4454
8640,31.4493
8641,31.4569
8642,31.4607
8643,31.4646
8644,31.4722
8645,31.4799
8646,31.4838
8647,31.4876
8648,31.4953
8649,31.4992
8650,31.507
8651,31.511
8652,31.5189
8653,31.5228
8654,31.5268
8655,31.5347
8656,31.5426
8657,31.5465
8658,31.5544
8659,31.5584
8660,31.5664
8661,31.5704
8662,31.5784
8663,31.5825
8664,31.5866
8665,31.595
8666,31.6034
8667,31.6076
8668,31.616
8669,31.6201
8670,31.6284
8671,31.6368
8672,31.641
8673,31.6452
8674,31.6537
8675,31.6579
8676,31.6665
8677,31.6751
8678,31.6839
8679,31.6883
8680,31.6927
8681,31.7016
8682,31.7062
8683,31.7153
8684,31.7199
8685,31.7291
8686,31.7384
8687,31.743
8688,31.7524
8689,31.7572
8690,31.7666
8691,31.7714
8692,31.781
8693,31.7859
8694,31.7957
8695,31.8006
8696,31.8107
8697,31.8158
8698,31.8262
8699,31.8365
8700,31.8417
8701,31.8521
8702,31.8573
8703,31.8678
8704,31.8731
8705,31.8838
8706,31.8892
8707,31.9001
8708,31.9112
8709,31.9167
8710,31.9224
8711,31.9338
8712,31.9455
8713,31.9514
8714,31.9633
8715,31.9692
8716,31.9812
8717,31.9872
8718,31.9994
8719,32.0055
8720,32.0179
8721,32.0241
8722,32.0304
8723,32.0431
8724,32.0559
8725,32.0625
8726,32.0757
8727,32.0825
8728,32.1029
8729,32.1098
8730,32.1237
8731,32.1307
8732,32.1447
8733,32.1518
8734,32.1589
8735,32.1733
8736,32.1805
8737,32.1952
8738,32.2101
8739,32.2252
8740,32.2329
8741,32.2407
8742,32.2564
8743,32.2643
8744,32.2723
8745,32.2885
8746,32.2966
8747,32.3048
8748,32.3213
8749,32.3379
8750,32.3548
8751,32.3633
8752,32.3805
8753,32.3892
8754,32.4068
8755,32.4157
8756,32.4336
8757,32.4519
8758,32.4611
8759,32.4798
8760,32.4988
8761,32.5084
8762,32.5277
8763,32.5473
8764,32.5571
8765,32.577
8766,32.5972
8767,32.6073
8768,32.6278
8769,32.6382
8770,32.6486
8771,32.6697
8772,32.6803
8773,32.7019
8774,32.7128
8775,32.7348
8776,32.7571
8777,32.7684
8778,32.7911
8779,32.8025
8780,32.8256
8781,32.8373
8782,32.8608
8783,32.8845
8784,32.9086
8785,32.9207
8786,32.9452
8787,32.9576
8788,32.9825
8789,32.9951
8790,33.0206
8791,33.0463
8792,33.0593
8793,33.0723
8794,33.0986
8795,33.1252
8796,33.1386
8797,33.1656
8798,33.1929
8799,33.2066
8800,33.2343
8801,33.2483
8802,33.2764
8803,33.2905
8804,33.3191
8805,33.3479
8806,33.3624
8807,33.377
8808,33.4211
8809,33.436
8810,33.4509
8811,33.4809
8812,33.496
8813,33.5264
8814,33.5417
8815,33.5725
8816,33.5879
8817,33.6191
8818,33.6347
8819,33.6662
8820,33.682
8821,33.7138
8822,33.7298
8823,33.7619
8824,33.7781
8825,33.8105
8826,33.8268
8827,33.8596
8828,33.876
8829,33.909
8830,33.9422
8831,33.9588
8832,33.9922
8833,34.009
8834,34.0427
8835,34.0764
8836,34.0934
8837,34.1273
8838,34.1444
8839,34.1785
8840,34.2127
8841,34.2299
8842,34.2471
8843,34.2815
8844,34.2987
8845,34.3333
8846,34.3505
8847,34.3851
8848,34.4025
8849,34.4198
8850,34.4545
8851,34.4892
8852,34.5239
8853,34.5413
8854,34.576
8855,34.5933
8856,34.628
8857,34.6627
8858,34.6973
8859,34.7146
8860,34.7319
8861,34.7664
8862,34.7837
8863,34.8009
8864,34.8353
8865,34.8696
8866,34.8867
8867,34.9208
8868,34.9719
8869,34.9888
8870,35.0057
8871,35.0394
8872,35.0562
8873,35.0897
8874,35.1231
8875,35.1397
8876,35.1727
8877,35.1892
8878,35.2057
8879,35.2383
8880,35.2707
8881,35.2868
8882,35.319
8883,35.3352
8884,35.3674
8885,35.3834
8886,35.4151
8887,35.4307
8888,35.4619
8889,35.4928
8890,35.5081
8891,35.5387
8892,35.5539
8893,35.5842
8894,35.5992
8895,35.6291
